name,alt_name,ra,dec,vmag,multiple,class,ads,ads_comp,bii,bv_color,bv_uncert,cdec,cdec_1950,cra,cra_1950,dec_1900,dec_1950,dm_cat,dm_num,fk5,glat,glon,hd,hr,ir_flag,lii,m_cnt,m_id,m_mdiff,m_sep,note,par_code,parallax,pmdec,pmra,ra_1900,ra_1950,radvel,radvel_comm,ri_code,ri_color,rotvel,rotvel_comm,rotvel_uncert,sao,spect_code,spect_type,ub_color,ub_uncert,var_id,vmag_code,vmag_uncert,ra_deg,dec_deg,distance_pc,distance_ly,ra_rad,dec_rad,x,y,z,brightness_class,spectral_main
HR 1367,          ,04 20 39.00,-20 38 22.9,5.38,,                                           STAR A2V,,,-42.0681,-0.02,,-203823.0,-204528.0,42039.0,41828.1,-20.86667,-20.7579,,,161.0,-42.07,217.01,27616.0,1367,,217.009,,    ,,,    ,        ,0.007,-0.011,0.025,64.07167,64.6171,32.0,V          ,,,164.0,,,169354.0,          ,A2V               ,,,         ,         ,,65.1625,-20.639694444444444,142857.14285714284,465937.1428571428,1.1373001738308048,-0.3602306246611374,56155.10056943827,121322.17048801635,-50355.72354180897,Moderate,A
HR 3431,6    Hya  ,08 40 01.51,-12 28 31.1,4.98,,                                         STAR K4III,,,17.3368,1.42,,-122831.0,-121751.0,84001.5,83739.0,-12.11667,-12.2975,,,325.0,17.34,237.4,73840.0,3431,,237.402,,    ,,,*   ,        ,0.023,-0.002,-0.081,128.82167,129.4126,-11.0,V?         ,,0.75,19.0,,,154515.0,          ,K4III             ,1.62,,         ,         ,,130.00629166666667,-12.475305555555556,43478.260869565216,141806.9565217391,2.2690378378914,-0.21773515713678482,-27291.000468999177,32516.89563881003,-9392.122212673234,Moderate,K
HR 4370,          ,11 16 27.70,-45 52 48.0,6.31,,                                           STAR F3V,,,13.8741,0.4,,-455248.0,-453625.0,111627.7,111407.2,-45.33333,-45.6069,,,,13.87,286.15,98096.0,4370,,286.15,,    ,0.3,2.4,*   ,D       ,0.016,0.066,-0.136,167.95333,168.5301,-2.0,           ,,,,,,222687.0,          ,F3V               ,-0.03,,         ,         ,,169.11541666666668,-45.88,62500.0,203847.5,2.9516208367154273,-0.8007570608149984,-42727.44620912202,8216.086788490806,-44867.70841407629,Faint,F
HR 7217,39Omi Sgr ,19 04 40.99,-21 44 30.1,3.77,,                                         STAR G9III,11996.0,,-12.5127,1.01,,-214430.0,-214903.0,190441.0,190141.5,-21.88333,-21.8175,,,,-12.51,14.71,177241.0,7217,,14.7139,,    ,9.9,35.7,    ,        ,0.044,-0.06,0.08,284.6725,285.423,25.0,           ,,0.53,,,,187643.0,          ,G9IIIb            ,0.85,,11703    ,         ,,286.1707916666667,-21.741694444444445,22727.272727272728,74126.36363636363,4.994622537622084,-0.3794641530181149,5879.314512261146,-20275.30712653389,-8418.699864615339,Bright,G
HR 7102,9Nu 2Lyr  ,18 49 52.90,+32 33 02.9,5.25,,                                           STAR A3V,11737.0,,14.5034,0.08,,323303.0,322931.0,184952.9,184800.7,32.43333,32.4918,,,,14.5,62.4,174602.0,7102,,62.3989,,    ,7.8,19.0,*   ,        ,0.02,-0.014,-0.009,281.53667,282.0031,10.0,V?         ,,,141.0,,,67446.0,          ,A3V               ,0.11,,         ,         ,,282.47041666666667,32.550805555555556,50000.0,163078.0,4.930038810313599,0.5681187311209065,9100.760015970502,-41151.41615971823,26902.362631958433,Moderate,A
HR 3426,          ,08 37 38.71,-42 59 21.1,4.14,,                                          STAR A6II,,,-1.1408,0.11,,-425921.0,-424848.0,83738.7,83553.1,-42.63333,-42.8133,,,324.0,-1.14,262.05,73634.0,3426,,262.053,,    ,,,    ,        ,0.018,0.008,-0.006,128.53167,128.9711,19.0,           ,,0.16,0.0,,,220204.0,          ,A6II              ,0.16,,         ,         ,,129.41129166666667,-42.98919444444444,55555.55555555556,181197.77777777778,2.2586531288420337,-0.7503029858356101,-25800.30710263159,31397.19030891934,-37881.13444977355,Moderate,A
HR 5534,          ,14 50 15.79,+23 54 42.8,5.85,,                                           STAR G0V,,,63.0622,0.56,,235443.0,240704.0,145015.8,144802.1,24.31667,24.1178,,,3172.0,63.06,32.76,130948.0,5534,,32.7646,,    ,,,    ,        ,0.069,0.034,0.143,221.4475,222.0086,-2.0,SB         ,,,,,,83553.0,          ,G0-2V             ,0.02,,         ,         ,,222.56579166666668,23.91188888888889,14492.753623188404,47268.98550724637,3.8845058668910917,0.41734119148215965,-9757.784037549025,-8961.996257015428,5874.366463563153,Moderate,G
HR 6279,53    Her ,16 52 58.10,+31 42 06.1,5.32,,                                           STAR F0V,,,37.867,0.29,,314206.0,314659.0,165258.1,165103.8,31.86667,31.783,,,1441.0,37.87,53.39,152598.0,6279,,53.3925,,    ,6.7,70.9,    ,        ,0.012,-0.017,-0.091,252.29333,252.766,-22.0,           ,,,59.0,,,65627.0,          ,F0-2V             ,-0.02,,         ,         ,,253.24208333333334,31.701694444444446,83333.33333333333,271796.6666666666,4.419908158776524,0.5532989465167502,-20442.389489240668,-67888.6319777588,43791.40103494121,Moderate,F
HR 3008,11    CMi ,07 46 16.20,+10 46 05.9,5.3,,                                           STAR A1V,,,17.0009,0.01,,104606.0,105329.0,74616.2,74331.0,11.0,10.8913,,,1201.0,17.0,209.33,62832.0,3008,,209.327,,    ,,,    ,        ,0.022,-0.024,-0.029,115.19125,115.8791,28.0,SB         ,,,249.0,,,97224.0,          ,A1Vnn             ,-0.02,,3724     ,         ,,116.5675,10.768305555555557,45454.545454545456,148252.72727272726,2.03448667581849,0.18794238680524164,-19971.638901253016,39939.01022578741,8492.632351735534,Moderate,A
HR 4377,54Nu  UMa ,11 18 28.70,+33 05 39.1,3.48,,                                         STAR K3III,8123.0,,69.081,1.4,,330539.0,332203.0,111828.7,111546.8,33.63333,33.3676,,,425.0,69.08,190.73,98262.0,4377,,190.728,,    ,6.0,7.2,*   ,        ,0.02,0.028,-0.026,168.26958,168.945,-9.0,SB         ,,0.7,19.0,,,62486.0,          ,K3-IIIBa0.3       ,1.55,,         ,         ,,169.61958333333334,33.09419444444445,50000.0,163078.0,2.960420205027565,0.5776026563507712,-41203.114703827356,7547.630219360304,27300.853773738378,Bright,K
HR 1701,          ,05 13 31.61,+01 58 05.2,6.09,,                                           STAR A5V,3799.0,,-20.6636,0.42,,15805.0,15438.0,51331.6,51055.6,1.83333,1.9105,,,,-20.66,199.37,33883.0,1701,,199.372,3.0,AB  ,0.2,0.5,*   ,D       ,0.004,0.012,0.01,77.0825,77.7318,5.0,           ,,,100.0,,,112535.0,          ,A5V               ,0.28,,         ,         ,,78.38170833333334,1.9681111111111111,250000.0,815390.0,1.3680188837545437,0.034350018933972847,50317.9597455783,244733.29705930673,8585.81606625052,Faint,A
HR 6973,Alp Sct   ,18 35 12.41,-08 14 39.1,3.85,,                                         STAR K3III,,,-0.1751,1.33,,-81439.0,-81707.0,183512.4,183229.0,-8.3,-8.2852,,,1482.0,-0.17,23.76,171443.0,6973,,23.751,,    ,,,*   ,        ,0.016,-0.312,-0.015,277.44125,278.1208,36.0,V?         ,,0.68,17.0,,,142408.0,          ,K3-III-IIIb       ,1.54,,11056    ,         ,,278.8017083333333,-8.244194444444444,62500.0,203847.5,4.866007770601579,-0.1438883372301803,9464.62681911289,-61125.714801999646,-8962.021486223442,Bright,K
HR 8308,8Eps Peg  ,21 44 11.21,+09 52 30.0,2.39,,                                           STAR K2I,15268.0,,-31.4576,1.53,,95230.0,93842.0,214411.2,214143.9,9.4,9.645,,,815.0,-31.46,65.57,206778.0,8308,,65.5711,3.0,AC  ,6.1,142.5,*   ,        ,0.006,-0.001,0.031,324.81833,325.4329,5.0,V          ,,0.76,17.0,,,127029.0,e         ,K2Ib              ,1.7,,Eps Peg  ,         ,,326.04670833333336,9.875,166666.66666666666,543593.3333333333,5.6905885757063,0.17235126363444003,136200.59937503308,-91707.00474638536,28583.20814929569,Bright,K
HR 1205,          ,03 57 08.30,+61 06 32.0,5.0,,                                           STAR K3I,2867.0,,5.9026,1.45,,610632.0,605752.0,35708.3,35251.4,60.8,60.9646,,,,5.9,143.53,24480.0,1205,,143.535,,    ,3.2,1.7,*   ,        ,0.015,-0.015,-0.004,57.15125,58.2141,-2.0,V          ,,,,,,12968.0,          ,K3I-II+A3V:       ,1.26,,         ,         ,,59.28458333333334,61.10888888888889,66666.66666666667,217437.33333333334,1.0347111748396216,1.0665513133464906,16451.92173352727,27691.218592125995,58369.29953838262,Moderate,K
HR 2692,          ,07 10 06.70,+21 14 48.8,6.43,,                                           STAR G9V,,,13.4594,0.89,,211449.0,211944.0,71006.7,70708.1,21.41667,21.329,,,,13.46,195.71,54563.0,2692,,195.711,,    ,,,*   ,        ,0.029,-0.478,-0.167,106.04417,106.7837,-15.0,V          ,,,,,,79131.0,          ,G9V               ,0.5,,         ,         ,,107.52791666666667,21.24688888888889,34482.75862068965,112467.58620689654,1.8767161836434194,0.37082816691651077,-9679.281264936519,30646.683080966293,12496.11829416679,Faint,G
HR 4883,31    Com ,12 51 41.90,+27 32 26.2,4.94,,                                         STAR G0III,,,89.5837,0.67,,273226.0,274844.0,125141.9,124915.8,28.08333,27.8121,,,1332.0,89.58,114.93,111812.0,4883,,114.962,,    ,,,*   ,        ,0.011,-0.008,-0.012,191.70708,192.3158,-1.0,V?         ,,0.35,77.0,,,82537.0,          ,G0III             ,0.2,,Var?     ,         ,,192.92458333333335,27.54061111111111,90909.09090909091,296505.45454545453,3.3671691872048437,0.4806743419002228,-78565.40753861246,-18029.361392197417,42034.291667621015,Moderate,G
HR 5516,56    Hya ,14 47 44.81,-26 05 15.0,5.24,,                                         STAR G5III,,,29.8719,0.94,,-260515.0,-255245.0,144744.8,144449.4,-25.66667,-25.8792,,-2510537.0,1385.0,29.87,333.15,130259.0,5516,,333.154,,    ,,,    ,        ,0.034,-0.007,0.041,220.47667,221.2059,-1.0,           ,,,,,,182882.0,          ,G5III             ,0.65,,         ,         ,,221.93670833333334,-26.0875,29411.76470588235,95928.23529411764,3.8735262914550037,-0.4553127686140207,-19649.979445306162,-17653.655790134977,-12933.624710678207,Moderate,G
HR 1739,109    Tau,05 19 16.61,+22 05 47.0,4.94,,                                         STAR G8III,,,-8.6972,0.93,,220547.0,220243.0,51916.6,51616.2,21.98333,22.0454,,,2398.0,-8.7,182.54,34559.0,1739,,182.537,,    ,,,    ,        ,0.01,-0.083,0.012,78.31667,79.0676,19.0,           ,,,17.0,,,77097.0,          ,G8III             ,0.69,,         ,         ,,79.81920833333332,22.09638888888889,100000.0,326156.0,1.393107991751962,0.3856547389122026,16377.255527362284,91196.37002040746,37616.58672038718,Moderate,G
HR 8113,          ,21 09 31.99,+68 29 25.1,7.33,,                                         STAR M7III,,,13.8444,1.49,,682925.0,681709.0,210932.0,210852.5,68.08333,68.2858,,,,13.84,104.81,202012.0,8113,,104.805,,    ,,,*   ,        ,0.002,-0.067,-0.032,317.05458,317.2189,-12.0,V          ,,,,,,19229.0,v         ,M7IIIe            ,0.33,,T Cep    ,         ,,317.38329166666665,68.49030555555555,500000.0,1630780.0,5.5393834304008145,1.1953813376414084,134911.9887690742,-124130.56168469711,465177.77133286884,Faint,M
HR 5095,74    Vir ,13 31 57.91,-06 15 20.9,4.69,,                                         STAR M2III,,,55.2056,1.62,,-61521.0,-55956.0,133157.9,132921.4,-5.73333,-5.999,,,3079.0,55.21,320.78,117675.0,5095,,320.777,,    ,,,    ,        ,0.02,-0.045,-0.104,201.69125,202.339,18.0,V          ,,1.16,,,,139390.0,          ,M2III             ,1.95,,6297     ,         ,,202.99129166666668,-6.255805555555556,50000.0,163078.0,3.5428663924594614,-0.10918440430899749,-45754.12738867443,-19413.268228439,-5448.379905222579,Moderate,M
HR 5635,          ,15 06 16.70,+54 33 23.0,5.25,,                                         STAR G7III,,,53.2076,0.96,,543323.0,544454.0,150616.7,150451.1,54.93333,54.7483,,,1397.0,53.21,90.43,134190.0,5635,,90.4272,,    ,,,    ,        ,0.029,0.015,0.048,225.85542,226.2129,16.0,V?         ,,0.49,19.0,,,29407.0,          ,G7.5IIIFe-1       ,0.64,,         ,         ,,226.56958333333333,54.55638888888888,34482.75862068965,112467.58620689654,3.9543852140383358,0.9521886141095619,-13747.126287880823,-14521.728291567993,28092.642601643518,Moderate,G
HR 7972,          ,20 47 52.80,+52 24 25.9,6.27,,                                          STAR G7IV,14322.0,,5.5764,0.89,,522426.0,521318.0,204752.8,204623.5,52.03333,52.2218,,,,5.58,90.55,198387.0,7972,,90.5527,,    ,5.2,12.2,*   ,        ,0.018,-0.158,0.068,311.22333,311.5979,-41.0,V          ,,,,,,32897.0,          ,G7IV              ,0.55,,         ,         ,,311.97,52.40719444444444,55555.55555555556,181197.77777777778,5.44490366744671,0.914678094788436,22664.60005617433,-25198.108712329,44020.34728056711,Faint,G
HR 8322,49Del Cap ,21 47 02.40,-16 07 37.9,2.87,,                                            STAR A0,15314.0,,-46.0131,0.29,,-160738.0,-162133.0,214702.4,214417.8,-16.56667,-16.3591,,,819.0,-46.01,37.6,207098.0,8322,,37.6005,4.0,    ,2.0,0.0,*   ,        ,0.087,-0.297,0.263,325.38042,326.0743,-6.0,SBO        ,,0.17,87.0,,,164644.0,v         ,Am                ,0.09,,Del Cap  ,         ,,326.76000000000005,-16.127194444444445,11494.252873563219,37489.19540229885,5.703037863816672,-0.2814726421648933,9235.265033855894,-6052.600627350229,-3192.765967253884,Bright,A
HR 7536,7Del Sge  ,19 47 23.30,+18 32 03.1,3.82,,                                          STAR M2II,,,-3.3835,1.41,,183203.0,182435.0,194723.3,194509.5,18.28333,18.4097,,,743.0,-3.38,55.77,187076.0,7536,,55.7668,,    ,,,*   ,        ,0.001,0.008,0.007,295.73208,296.2895,3.0,SBO        ,,1.29,50.0,,,105259.0,          ,M2II+A0V          ,0.96,,Del Sge  ,         ,,296.84708333333333,18.534194444444445,1000000.0,3261560.0,5.1809589791086506,0.3234827172603968,428187.68201482086,-845939.4854380758,317870.564770534,Bright,M
HR 5705,Phi1Lup   ,15 21 48.41,-36 15 41.0,3.56,,                                         STAR K5III,,,17.393,1.54,,-361541.0,-360458.0,152148.4,151837.2,-35.88333,-36.0826,,-3510236.0,566.0,17.39,333.96,136422.0,5705,,333.96,3.0,AC  ,10.9,17.3,*   ,        ,0.014,-0.084,-0.089,228.86458,229.6549,-29.0,           ,,0.87,,,,206552.0,e         ,K5III             ,1.88,,         ,         ,,230.45170833333333,-36.26138888888889,71428.57142857142,232968.5714285714,4.0221410772623205,-0.6328806274571993,-36672.23562312664,-44410.66201147018,-42247.85261325563,Bright,K
HR 875 ,          ,02 56 37.39,-03 42 43.9,5.17,,                                           STAR A1V,,,-52.0376,0.08,,-34244.0,-35447.0,25637.4,25406.7,-4.1,-3.913,,,1080.0,-52.04,180.36,18331.0,875,,180.357,,    ,,,*   ,        ,0.026,-0.044,-0.035,42.9025,43.528,-15.0,SB         ,,0.05,231.0,,,130199.0,          ,A1Vn              ,0.05,,         ,         ,,44.155791666666666,-3.7121944444444446,38461.53846153846,125444.61538461538,0.7706639484080078,-0.06479001552979728,27536.26951056246,26736.544329848144,-2490.180629620174,Moderate,A
HR 7462,61Sig Dra ,19 32 21.60,+69 39 40.0,4.68,,                                           STAR K0V,,,21.877,0.79,,693940.0,693307.0,193221.6,193233.0,69.48333,69.5519,,,,21.89,101.32,185144.0,7462,,101.303,,    ,,315.6,*   ,        ,0.177,-1.738,0.6,293.13833,293.1377,27.0,V          ,,0.41,17.0,,,18396.0,          ,K0V               ,0.38,,12176    ,         ,,293.09000000000003,69.66111111111111,5649.717514124294,18426.89265536723,5.115385504670181,1.2158157494864943,770.1110481696448,-1806.3736389815933,5297.475930977152,Moderate,K
HR 4698,          ,12 20 41.30,+27 03 16.9,7.13,,                                           STAR F3V,8519.0,,83.1567,0.36,,270317.0,271955.0,122041.3,121810.4,27.6,27.332,,,,83.16,211.78,107398.0,4698,,211.794,,    ,0.1,8.5,*   ,D       ,0.008,-0.114,-0.001,183.91417,184.5435,-15.0,           ,,,,,,82254.0,          ,F3V+F3V           ,-0.01,,         ,         ,,185.17208333333335,27.054694444444443,125000.0,407695.0,3.2318625369439835,0.47219349617657363,-110868.33993384433,-10035.34511063159,56855.10574103315,Faint,F
HR 1605,7Eps Aur  ,05 01 58.10,+43 49 23.9,2.99,,                                           STAR F0I,3605.0,,1.1786,0.54,,434924.0,434505.0,50158.1,45822.5,43.66667,43.7515,,,183.0,1.18,162.79,31964.0,1605,,162.788,6.0,AE  ,6.2,207.6,*   ,        ,0.007,-0.004,-0.001,73.6975,74.5937,-3.0,SB1O       ,,0.45,29.0,,,39955.0,v         ,F0Iae+B           ,0.33,,Eps Aur  ,         ,,75.49208333333333,43.82330555555556,142857.14285714284,465937.1428571428,1.3175854133566025,0.7648609710519673,25820.04773462689,99781.83852920073,98919.52840577142,Bright,F
HR 6339,          ,17 03 10.39,+14 30 40.0,6.52,,                                          STAR G5IV,,,30.4176,0.76,,143040.0,143451.0,170310.4,170053.4,14.65,14.5807,,,,30.42,34.41,154160.0,6339,,34.403,,    ,,,    ,        ,0.029,-0.185,-0.169,254.6575,255.2225,-56.0,           ,,,,,,102554.0,          ,G5IV:             ,0.45,,8143     ,         ,,255.79329166666665,14.511111111111111,34482.75862068965,112467.58620689654,4.464435144097506,0.2532666670116216,-8192.818412692506,-32361.76991200796,8640.267166682372,Faint,G
HR 7006,          ,18 29 44.90,+77 32 48.8,5.64,,                                               STAR,,,27.6063,1.18,,773249.0,773034.0,182944.9,183210.3,77.46667,77.5095,,,700.0,27.61,108.91,172340.0,7006,,108.912,,    ,,,    ,        ,0.014,0.001,-0.001,278.645,278.0429,1.0,V?         ,,,,,,9151.0,          ,gK4               ,,,         ,         ,,277.43708333333336,77.54688888888889,71428.57142857142,232968.5714285714,4.842190571296552,1.3534485357893182,1993.7111732557644,-15273.322763786116,69748.05763487166,Moderate,g
HR 6030,Del TrA   ,16 15 26.30,-63 41 08.2,3.85,,                                           STAR G2I,,,-9.2328,1.11,,-634108.0,-633337.0,161526.3,161052.2,-63.41667,-63.5604,,,602.0,-9.23,323.36,145544.0,6030,,323.36,,    ,8.0,30.0,    ,        ,0.029,-0.011,0.002,241.58292,242.7176,-5.0,           ,,0.39,,,,253474.0,          ,G2Ib-IIa          ,0.86,,         ,         ,,243.85958333333332,-63.68561111111111,34482.75862068965,112467.58620689654,4.256152641708155,-1.111523600033573,-6734.626895871872,-13722.573980886722,-30909.48731385295,Bright,G
HR 4671,Eps Mus   ,12 17 34.10,-67 57 38.9,4.11,,                                         STAR M5III,,,-5.2984,1.58,,-675739.0,-674059.0,121734.1,121448.9,-67.4,-67.6832,,,,-5.3,299.75,106849.0,4671,,299.751,,    ,,,*   ,        ,0.046,-0.025,-0.244,183.04125,183.7036,7.0,SB         ,,1.69,,,,251830.0,          ,M5III             ,1.55,,Eps Mus  ,         ,,184.39208333333332,-67.96080555555555,21739.130434782608,70903.47826086955,3.2182489687784273,-1.1861398192520984,-8133.452455441354,-624.7046023987829,-20150.595211439988,Moderate,M
HR 2985,77Kap Gem ,07 44 26.81,+24 23 53.2,3.57,,                                         STAR G8III,6321.0,,21.9721,0.93,,242353.0,243108.0,74426.8,74125.7,24.63333,24.5189,,,294.0,21.97,195.85,62345.0,2985,,195.848,,    ,5.8,7.1,*   ,        ,0.026,-0.052,-0.033,114.6025,115.357,21.0,           ,,0.45,8.0,,,79653.0,          ,G8IIIa            ,0.69,,         ,         ,,116.11170833333333,24.39811111111111,38461.53846153846,125444.61538461538,2.026531610532004,0.42582737015630096,-15416.096909104966,31451.89923735629,15887.477184269166,Bright,G
HR 5428,          ,14 33 09.60,-30 42 51.1,6.09,,                                         STAR K0III,,,27.2654,1.03,,-304251.0,-302940.0,143309.6,143011.5,-30.26667,-30.4946,,-3011519.0,,27.27,327.47,127624.0,5428,,327.472,,    ,3.3,2.5,    ,D       ,0.006,-0.015,0.04,216.80792,217.5481,10.0,V          ,,,,,,205681.0,          ,K0III             ,0.84,,         ,         ,,218.29000000000002,-30.714194444444445,166666.66666666666,543593.3333333333,3.8098792241784225,-0.5360638201533061,-112464.2420190951,-88787.03951577809,-85125.98697737276,Faint,K
HR 4678,          ,12 18 09.60,-03 56 55.0,6.54,,                                           STAR F2V,8505.0,,57.9011,0.33,,-35655.0,-34016.0,121809.6,121535.5,-3.38333,-3.671,,,,57.9,287.17,106976.0,4678,,287.169,,    ,0.4,20.1,*   ,D       ,0.016,0.024,-0.013,183.25708,183.8979,-1.0,           ,,,,,,138704.0,          ,F2V               ,0.01,,         ,         ,,184.54000000000002,-3.9486111111111115,62500.0,203847.5,3.220830601630336,-0.06891626476972054,-62155.99863542277,-4935.447436128421,-4303.8578320544275,Faint,F
HR 1380,64Del2Tau ,04 24 05.81,+17 26 38.0,4.8,,                                           STAR A7V,,,-21.8596,0.15,,172638.0,171945.0,42405.8,42113.0,17.2,17.3292,,,,-21.86,178.29,27819.0,1380,,178.289,,    ,8.5,143.0,*   ,        ,0.017,-0.038,0.11,64.58208,65.3042,39.0,SB         ,,0.07,59.0,,,93907.0,          ,A7V               ,0.12,,         ,         ,,66.02420833333333,17.44388888888889,58823.5294117647,191856.47058823527,1.1523398214393445,0.3044532954631664,22803.70317015128,51276.251182070824,17633.626935419717,Moderate,A
HR 1669,          ,05 10 18.91,+37 18 06.8,6.02,,                                          STAR K3II,3734.0,,-1.4896,0.72,,371807.0,371424.0,51018.9,50655.6,37.16667,37.2401,,,,-1.49,168.95,33203.0,1669,,168.946,3.0,AB  ,0.1,1.5,*   ,D       ,0.002,-0.006,0.004,75.88583,76.7316,9.0,SB         ,,,,,,57704.0,          ,K3:+B2II:         ,,,         ,         ,,77.57879166666667,37.30188888888889,500000.0,1630780.0,1.3540053443020728,0.6510407783242004,85549.7645306669,388417.052264107,303007.3122866996,Faint,K
HR 9094,          ,00 02 36.10,+66 05 56.0,5.86,,                                         STAR G8III,1.0,,3.6954,1.09,,660556.0,654914.0,236.1,1.5,65.53333,65.8207,,,,3.7,118.01,225009.0,9094,,118.006,3.0,AB  ,1.5,15.2,*   ,D       ,0.01,-0.001,0.01,359.36875,0.0061,-18.0,V          ,,,25.0,,,10937.0,          ,G8III             ,0.91,,         ,         ,,0.6504166666666668,66.09888888888888,100000.0,326156.0,0.011351912343179787,1.1536432430210073,40513.32110842614,459.9234262745529,91424.60983349897,Moderate,G
HR 4825,29Gam Vir ,12 41 39.60,-01 26 57.8,3.65,,                                           STAR F0V,8630.0,,61.3255,0.36,,-12658.0,-11031.0,124139.6,123905.6,-0.9,-1.1754,,,,61.33,297.85,110379.0,4825,,297.834,4.0,AB  ,0.1,4.1,*   ,        ,0.099,0.012,-0.565,189.14792,189.7732,-20.0,SB         ,,0.19,28.0,,,138917.0,          ,F0V               ,-0.03,,5859     ,H        ,,190.415,-1.4493888888888888,10101.0101010101,32945.0505050505,3.3233686951850023,-0.025296608252933367,-9931.409156393927,-1825.4424182557948,-255.49404422682113,Bright,F
HR 4968,42Alp Com ,13 09 59.30,+17 31 45.8,5.22,,                                           STAR F5V,8804.0,,79.4893,0.45,,173146.0,174743.0,130959.3,130731.8,18.05,17.7953,,,,79.49,327.96,114378.0,4968,,327.934,3.0,AB  ,0.1,0.2,*   ,        ,0.054,0.136,-0.431,196.28083,196.8826,-18.0,V?         ,,,28.0,,,100443.0,          ,F5V               ,-0.06,,6116     ,H        ,,197.49708333333334,17.52938888888889,18518.51851851852,60399.259259259255,3.4469743672522846,0.30594555197362155,-16841.544350539225,-5309.175995891357,5577.684309297594,Moderate,F
HR 6056,1Del Oph  ,16 14 20.69,-03 41 39.8,2.74,,                                         STAR M0III,,,32.1967,1.58,,-34140.0,-33409.0,161420.7,161143.1,-3.43333,-3.5692,,,603.0,32.2,8.85,146051.0,6056,,8.8427,,    ,10.4,65.5,*   ,        ,0.034,-0.143,-0.044,242.27583,242.9297,-20.0,V          ,,1.03,,,,141052.0,e         ,M0.5III           ,1.96,,7556     ,         ,,243.58620833333336,-3.694388888888889,29411.76470588235,95928.23529411764,4.251381347865516,-0.06447924996020607,-13056.65716145604,-26286.575877459603,-1895.1346973089037,Bright,M
HR 829 ,          ,02 51 58.70,+68 53 19.0,5.8,,                                           STAR F5I,,,8.5196,0.64,,685319.0,684100.0,25158.7,24728.9,68.46667,68.6833,,,2195.0,8.52,133.47,17463.0,829,,133.467,,    ,,,*   ,        ,0.01,-0.004,-0.006,40.76167,41.8702,-7.0,SB         ,,,,,,12472.0,          ,F5:Ib-II          ,0.48,,SU Cas   ,         ,,42.99458333333333,68.88861111111112,100000.0,326156.0,0.7503970396897454,1.2023330810148383,26344.38416531221,24561.879761938922,93288.19585301509,Moderate,F
HR 5778,4The CrB  ,15 32 55.80,+31 21 33.1,4.14,,                                           STAR B6V,,,54.7142,-0.13,,312133.0,313136.0,153255.8,153054.6,31.68333,31.5267,,,576.0,54.71,49.69,138749.0,5778,,49.685,,    ,1.4,0.5,*   ,        ,0.027,-0.011,-0.019,232.22417,232.7276,-25.0,V          ,,-0.11,393.0,,,64769.0,          ,B6Vnne            ,-0.54,,7134/5   ,         ,,233.2325,31.359194444444444,37037.03703703704,120798.51851851851,4.070675047657675,0.5473211938286696,-18930.78812411843,-25335.25499906115,19274.133641104,Moderate,B
HR 3118,          ,07 57 19.99,-47 53 25.1,6.22,,                                           STAR B5V,,,-9.7321,-0.1,,-475325.0,-474517.0,75720.0,75550.7,-47.61667,-47.7547,,,,-9.73,262.21,65598.0,3118,,262.208,,    ,0.6,0.5,    ,D       ,0.007,0.014,-0.02,118.59,118.9611,12.0,           ,,,,,,219200.0,          ,B5V               ,-0.5,,         ,         ,,119.33329166666667,-47.89030555555556,142857.14285714284,465937.1428571428,2.082758846826045,-0.8358435117305767,-46928.025645972746,83511.02189614269,-105980.34202690146,Faint,B
HR 6541,          ,17 33 22.80,+19 15 24.1,5.64,,                                           STAR F6V,,,25.5341,0.48,,191524.0,191725.0,173322.8,173112.2,19.31667,19.2902,,,3393.0,25.53,42.48,159332.0,6541,,42.483,,    ,,,    ,        ,0.032,-0.09,-0.03,262.25833,262.8009,-59.0,V          ,,,10.0,,,102912.0,          ,F6V               ,-0.02,,         ,         ,,263.345,19.256694444444445,31250.0,101923.75,4.596237318664468,0.33609272110605587,-3418.957534448481,-29302.795567678222,10306.27970203097,Moderate,F
HR 2384,          ,06 29 49.10,-50 14 21.1,5.27,,                                           STAR F2V,,,-23.8372,0.41,,-501421.0,-501214.0,62949.1,62835.0,-50.16667,-50.2038,,,,-23.84,258.81,46273.0,2384,,258.815,4.0,AB  ,0.1,0.5,*   ,        ,0.027,-0.058,-0.054,96.83958,97.1457,2.0,SB         ,,,133.0,,,234539.0,          ,F2V               ,,,         ,         ,,97.45458333333333,-50.23919444444444,37037.03703703704,120798.51851851851,1.7009033503258573,-0.876839356605199,-3073.325720077924,23488.0827258148,-28471.156481014976,Moderate,F
HR 5215,          ,13 51 09.19,+34 39 51.8,5.87,,                                         STAR M2III,,,75.1622,1.62,,343952.0,345440.0,135109.2,134856.9,35.15,34.9112,,,,75.16,67.1,120819.0,5215,,67.0967,,    ,,,    ,        ,0.014,-0.054,0.005,206.685,207.2369,-40.0,           ,,,,,,63781.0,          ,M2III             ,1.96,,6468     ,         ,,207.78829166666665,34.66438888888889,71428.57142857142,232968.5714285714,3.626589836677629,0.6050077193028499,-51974.585527264986,-27389.518356973495,40626.31609891004,Moderate,M
